,ngram,count
748,time that the guitarist’s mum,1
747,that time that the guitarist’s,1
745,around about that time that,1
732,who i was close to,1
744,was around about that time,1
743,it was around about that,1
742,and it was around about,1
741,year and it was around,1
740,this year and it was,1
739,cancer this year and it,1
738,of cancer this year and,1
737,died of cancer this year,1
736,to died of cancer this,1
735,close to died of cancer,1
734,was close to died of,1
733,i was close to died,1
2085,time,1
