,ngram,count
870,dying it's fine oh,1
869,[outro] i'm scared of,1
868,down? [outro] i'm scared,1
867,lay down? [outro] i'm,1
866,me lay down? [outro],1
865,it help me lay,1
864,will it help me,1
863,oh will it help,1
862,required oh will it,1
861,gun required oh will,1
860,no gun required oh,1
859,desired no gun required,1
858,so desired no gun,1
857,it's so desired no,1
856,fire it's so desired,1
855,is fire it's so,1
854,skin is fire it's,1
853,down my skin is,1
852,lie down my skin,1
851,me lie down my,1
850,let me lie down,1
849,me let me lie,1
848,let me let me,1
2357,mine,1
